index	filename	evidence_id	likelihood	squared_norm	mode	domain	dimensions	device	status	error	sha256	file_size	path
669	ILSVRC2012_val_00040669.JPEG	fbb704de4150454d9d724371ea27c15a	-948.534179687500	1161.917450241759	local	general	400	cuda	ok		a4601c134097789d14d58e2e49bf33575348e832251a5ea250ad21e3dc43e482	112343	/home/bfl-pcf/VA Suite/uploads-dev/fbb704de-4150-454d-9d72-4371ea27c15a.JPEG
670	ILSVRC2012_val_00040650.JPEG	199bb0f2430f448f8ac8223c553e3cc2	-993.414550781250	1251.678344096581	local	general	400	cuda	ok		d427ba9417b4fb170a1aaf6860d53715da416a4289770b873ee3d9f4e2100972	159410	/home/bfl-pcf/VA Suite/uploads-dev/199bb0f2-430f-448f-8ac8-223c553e3cc2.JPEG
671	ILSVRC2012_val_00040648.JPEG	db936848f83f47e7877789f3f93d36a1	-651.536499023438	567.922258403632	local	general	400	cuda	ok		3d254fde123c2ecd01a008c11d8b58cb8f9f0bb6b4f22472829c8e87169a62dd	94023	/home/bfl-pcf/VA Suite/uploads-dev/db936848-f83f-47e7-8777-89f3f93d36a1.JPEG
672	ILSVRC2012_val_00040639.JPEG	0b6935c95148456dbfdd9bf8294ac23c	-778.633300781250	822.115791315446	local	general	400	cuda	ok		58763b639ed650667cea24e1492df0dafbb5429ae636e5b0f5f59b33ff69445e	169812	/home/bfl-pcf/VA Suite/uploads-dev/0b6935c9-5148-456d-bfdd-9bf8294ac23c.JPEG
673	ILSVRC2012_val_00040634.JPEG	664c902c3a9143a99d49a65ece3d99f0	-1164.255493164062	1593.360174453119	local	general	400	cuda	ok		6cf8dde1e4869ffad0293fc6a115e87489e609e9f21f54830015825648d3130e	39548	/home/bfl-pcf/VA Suite/uploads-dev/664c902c-3a91-43a9-9d49-a65ece3d99f0.JPEG
674	ILSVRC2012_val_00040633.JPEG	1ee52673fe0e44c982551f4b0d578da9	-1142.714111328125	1550.277373474804	local	general	400	cuda	ok		1fc49b7ad554448f9ca1c2612e285c02823620fca08c2c75a798a3acea7dd291	94614	/home/bfl-pcf/VA Suite/uploads-dev/1ee52673-fe0e-44c9-8255-1f4b0d578da9.JPEG
675	ILSVRC2012_val_00040627.JPEG	31077b4f4ca54bd48062f0b2ba0ffea2	-1251.251098632812	1767.351413320343	local	general	400	cuda	ok		03b2d64b68541e1f25f69d0c6160e54e5392645c1eab4ff6ad67ae510f10e857	35521	/home/bfl-pcf/VA Suite/uploads-dev/31077b4f-4ca5-4bd4-8062-f0b2ba0ffea2.JPEG
676	ILSVRC2012_val_00040616.JPEG	9eb727d1b6a44ff08c16ac0c39091f41	-1116.180175781250	1497.209418288912	local	general	400	cuda	ok		fc0d7b85a0b6560c9364310a9f226b645fe62bf0a8745807cdab624f803c6a4e	136916	/home/bfl-pcf/VA Suite/uploads-dev/9eb727d1-b6a4-4ff0-8c16-ac0c39091f41.JPEG
677	ILSVRC2012_val_00040597.JPEG	32cef28a3d944f2d99bba034ac8b6f82	-1015.394287109375	1295.637751146933	local	general	400	cuda	ok		1dfad22c7b1c0462f8548c7dddcbb9379165f4b0f01c52a26beef969ebf72960	135734	/home/bfl-pcf/VA Suite/uploads-dev/32cef28a-3d94-4f2d-99bb-a034ac8b6f82.JPEG
678	ILSVRC2012_val_00040580.JPEG	e9001a360f0049f480f54397617a29c9	-922.792724609375	1110.434656347628	local	general	400	cuda	ok		2516752e9571ecae5765db1128695485646cb9ebd08eb8b9ce38242654bb3af2	67715	/home/bfl-pcf/VA Suite/uploads-dev/e9001a36-0f00-49f4-80f5-4397617a29c9.JPEG
679	ILSVRC2012_val_00040589.JPEG	51d87773c1344cdaa24a50a6b70d5f84	-1088.173339843750	1441.195835970939	local	general	400	cuda	ok		e3dc4a595868069af1f9879d8fe2e4ca215043b34ecf09ec18bfe0f84f076fe5	201407	/home/bfl-pcf/VA Suite/uploads-dev/51d87773-c134-4cda-a24a-50a6b70d5f84.JPEG
680	ILSVRC2012_val_00040542.JPEG	d30adee2ff5d4361b2c3e28b35faaea1	-954.620361328125	1174.089921751423	local	general	400	cuda	ok		265118255699e17a74ae0b1968442bab92a24713e294f1ccbe230ce5f3a9a24b	119034	/home/bfl-pcf/VA Suite/uploads-dev/d30adee2-ff5d-4361-b2c3-e28b35faaea1.JPEG
681	ILSVRC2012_val_00040531.JPEG	b4e92ae96c244f1c8c144226baaace34	-985.165771484375	1235.180710057743	local	general	400	cuda	ok		d125f7469e09d00b8321e51582d1959317275898afd7ea9d956805afe29b7e99	230849	/home/bfl-pcf/VA Suite/uploads-dev/b4e92ae9-6c24-4f1c-8c14-4226baaace34.JPEG
682	ILSVRC2012_val_00040510.JPEG	5ab05e8ebfae47a3a6e5195229c5bb0f	-914.050292968750	1092.949818317371	local	general	400	cuda	ok		017e66d378644fb3487d84215bd62f0a438c62d54c171fac0fe7729acbc97a15	148816	/home/bfl-pcf/VA Suite/uploads-dev/5ab05e8e-bfae-47a3-a6e5-195229c5bb0f.JPEG
683	ILSVRC2012_val_00040506.JPEG	83eb47dcb1c44647860aaea87477456b	-1033.369506835938	1331.588152135970	local	general	400	cuda	ok		85e787f132435a2a3d940e62ad7a3fec5fd39db109b4d67b47462beafa9392b9	121964	/home/bfl-pcf/VA Suite/uploads-dev/83eb47dc-b1c4-4647-860a-aea87477456b.JPEG
684	ILSVRC2012_val_00041392.JPEG	22dec83b2b1c4844933a77fc1435cc31	-709.065185546875	682.979616318484	local	general	400	cuda	ok		ba1939e328c18619929407122b00a9ac4abcd1413e1ee10ff83403d95fe12e16	108164	/home/bfl-pcf/VA Suite/uploads-dev/22dec83b-2b1c-4844-933a-77fc1435cc31.JPEG
685	ILSVRC2012_val_00041419.JPEG	86a0b45e6e0f4da59bdbf599e585ff7f	-1082.730224609375	1430.309672767820	local	general	400	cuda	ok		219a0cd193998d777b24790db9779fbeb2619314e346afa56fc1f7a82d7b52e8	134089	/home/bfl-pcf/VA Suite/uploads-dev/86a0b45e-6e0f-4da5-9bdb-f599e585ff7f.JPEG
686	ILSVRC2012_val_00041393.JPEG	3021b968c7444fed9210e25c9a7049fc	-885.833496093750	1036.516285951962	local	general	400	cuda	ok		027f95612d76faf1dd21f975c5eea44f2338cf75384996e7c8728bfabe890809	161184	/home/bfl-pcf/VA Suite/uploads-dev/3021b968-c744-4fed-9210-e25c9a7049fc.JPEG
687	ILSVRC2012_val_00041437.JPEG	3a57b4db542d4c98bb689785350bd8a6	-974.969848632812	1214.788824412972	local	general	400	cuda	ok		0e9c3197e14b75bc640df9430eed1da1a28c49e69925fc20fbc3937e34f9c20f	179094	/home/bfl-pcf/VA Suite/uploads-dev/3a57b4db-542d-4c98-bb68-9785350bd8a6.JPEG
688	ILSVRC2012_val_00041394.JPEG	e432e125e61b43deb16480abd78152c2	-1067.401367187500	1399.651941766511	local	general	400	cuda	ok		5bbbbfee0ddb02b47c9e9106320af3b1598164ad67bc7f1cacc7a16de2601e0c	166303	/home/bfl-pcf/VA Suite/uploads-dev/e432e125-e61b-43de-b164-80abd78152c2.JPEG
689	ILSVRC2012_val_00041420.JPEG	68d75ee3a5da4602bf27578b95200cf6	-736.957153320312	738.763407078353	local	general	400	cuda	ok		ed5d42b59b628d7d80f9bef1a8a4fbb044d1bdcb3f1c4845b6e029c035aa3315	156880	/home/bfl-pcf/VA Suite/uploads-dev/68d75ee3-a5da-4602-bf27-578b95200cf6.JPEG
690	ILSVRC2012_val_00041380.JPEG	74d0412e03dd400f8f20d03bcdf03efd	-1217.916870117188	1700.682992174188	local	general	400	cuda	ok		59a9e19d4acf0b71329c0d7e99f808bbb1ec99f8bd518ba37a83791e48474f21	33030	/home/bfl-pcf/VA Suite/uploads-dev/74d0412e-03dd-400f-8f20-d03bcdf03efd.JPEG
691	ILSVRC2012_val_00041371.JPEG	c12f4eb73f2540a3b466aae03b8177b3	-1080.369384765625	1425.587878003716	local	general	400	cuda	ok		510c6fb385a648767eff4c74140e4418e9098db593fc0a19ede5c2c1b2249c80	132689	/home/bfl-pcf/VA Suite/uploads-dev/c12f4eb7-3f25-40a3-b466-aae03b8177b3.JPEG
692	ILSVRC2012_val_00041344.JPEG	02aa1848cc9a466291d84261e73c6842	-1178.189575195312	1621.228397248546	local	general	400	cuda	ok		e75767c0bf10f0ffb4da7724ff9d5a8ca895fdb19f8a65154035baddd7b76be0	111331	/home/bfl-pcf/VA Suite/uploads-dev/02aa1848-cc9a-4662-91d8-4261e73c6842.JPEG
693	ILSVRC2012_val_00041338.JPEG	58ead46336af4f05843ec465d92cd529	-911.559448242188	1087.967987537617	local	general	400	cuda	ok		93a94a3d6db5f6718418258e5185ad8c1ffa422f1c45d03720d643198e29488d	77564	/home/bfl-pcf/VA Suite/uploads-dev/58ead463-36af-4f05-843e-c465d92cd529.JPEG
694	ILSVRC2012_val_00041329.JPEG	f3cad5ce4a644722a1ed6746fa40be50	-998.263305664062	1261.375876955921	local	general	400	cuda	ok		d84eb1b3ce23b586e385baf81bf30c2ca0eb0c22e03b70a23667d57606b8945f	72753	/home/bfl-pcf/VA Suite/uploads-dev/f3cad5ce-4a64-4722-a1ed-6746fa40be50.JPEG
695	ILSVRC2012_val_00041297.JPEG	2e4a58af6b2f4b6797cf7e8b9c5b18da	-679.529846191406	623.908900992377	local	general	400	cuda	ok		5290d60e03958e5b18c857ed4cbea7cc0a3a121c3889c65eadbfeb92297d8e65	120885	/home/bfl-pcf/VA Suite/uploads-dev/2e4a58af-6b2f-4b67-97cf-7e8b9c5b18da.JPEG
696	ILSVRC2012_val_00041265.JPEG	48873cce79cf4aee8d0babe47cdcb55c	-988.608398437500	1242.066093442554	local	general	400	cuda	ok		4a8bf626542288d5f8a84d8146ef4f56adace8d576cd4ce1e89bcb5b440aa055	97366	/home/bfl-pcf/VA Suite/uploads-dev/48873cce-79cf-4aee-8d0b-abe47cdcb55c.JPEG
697	ILSVRC2012_val_00041260.JPEG	01342dc0222141448715218cf5a7e4a9	-1616.438720703125	2497.726576040746	local	general	400	cuda	ok		c048419c3d0099de2eb889c6be482f5c73e991804e31ef44a93b195ccf731fb7	105133	/home/bfl-pcf/VA Suite/uploads-dev/01342dc0-2221-4144-8715-218cf5a7e4a9.JPEG
698	ILSVRC2012_val_00041251.JPEG	96b3ed7f74ca497cbd00e687fbdb0ef0	-940.400390625000	1145.649888855929	local	general	400	cuda	ok		00996d02244f1c00ff353e10dc34dd6d5c8df1d49ca76344c7059b9f05c5f3b8	129229	/home/bfl-pcf/VA Suite/uploads-dev/96b3ed7f-74ca-497c-bd00-e687fbdb0ef0.JPEG
699	ILSVRC2012_val_00041245.JPEG	da7693986e9c4a2fa3981719e25dc75f	-1299.009155273438	1862.867579612881	local	general	400	cuda	ok		ccd5cdef54701d9ad7ff38685037f258ef59f3d1d9e31248f7759dbc084f25b2	167775	/home/bfl-pcf/VA Suite/uploads-dev/da769398-6e9c-4a2f-a398-1719e25dc75f.JPEG
700	ILSVRC2012_val_00041218.JPEG	36b7ec69445444fcb70973913227210e	-1156.409545898438	1577.668193644437	local	general	400	cuda	ok		f01a8faa1d72a0194e9ae1e8744b83c5f1ef0019570940a5a603269171716ab2	127826	/home/bfl-pcf/VA Suite/uploads-dev/36b7ec69-4454-44fc-b709-73913227210e.JPEG
701	ILSVRC2012_val_00041229.JPEG	2410764f0fd7462f913e3169d081cf95	-900.927246093750	1066.703747109510	local	general	400	cuda	ok		40ddfc782e5497072c7d0a1ef741d803d2a18bd98e0819ab9f7744ececf2b60e	145176	/home/bfl-pcf/VA Suite/uploads-dev/2410764f-0fd7-462f-913e-3169d081cf95.JPEG
702	ILSVRC2012_val_00041240.JPEG	314288d70a04459398636fcce76609d6	-1173.989257812500	1612.827732520236	local	general	400	cuda	ok		0cf210a328cbd96fcb7b7e71b3f9b488876ae506a9d616041d36cc00b778d773	251894	/home/bfl-pcf/VA Suite/uploads-dev/314288d7-0a04-4593-9863-6fcce76609d6.JPEG
703	ILSVRC2012_val_00041210.JPEG	99400e19c9de4ff1873a7bf8bb08aa55	-813.593139648438	892.035444965950	local	general	400	cuda	ok		1afecd4fd2030e0a2a4465a45b9a6fb26cd9c27aba0098943042edcc561ae9fe	61609	/home/bfl-pcf/VA Suite/uploads-dev/99400e19-c9de-4ff1-873a-7bf8bb08aa55.JPEG
704	ILSVRC2012_val_00041190.JPEG	2bdb86fc1ff14922997283f60db1ae0d	-1220.590209960938	1706.029625211158	local	general	400	cuda	ok		b37cadd6111fd0c41df49f9f5fe68e5ed572e22bb740641253dac8c7fe9c70d6	152565	/home/bfl-pcf/VA Suite/uploads-dev/2bdb86fc-1ff1-4922-9972-83f60db1ae0d.JPEG
705	ILSVRC2012_val_00041191.JPEG	ee894ae092dc4beab4fcc5f696cd9f28	-838.995971679688	942.841178947128	local	general	400	cuda	ok		96dd3a1cc55c0bc8e76b56d91b74ebf0a2bf902cd6923a0bf6736801cb71abf8	92957	/home/bfl-pcf/VA Suite/uploads-dev/ee894ae0-92dc-4bea-b4fc-c5f696cd9f28.JPEG
706	ILSVRC2012_val_00041188.JPEG	920e950be66a49c6b6a58eb49b9f3599	-821.690795898438	908.230784110507	local	general	400	cuda	ok		104d630aab653f93d803b2a1c31c2725c7916afa0a67d974090d5fb860319784	96022	/home/bfl-pcf/VA Suite/uploads-dev/920e950b-e66a-49c6-b6a5-8eb49b9f3599.JPEG
707	ILSVRC2012_val_00041184.JPEG	cce4fe07ad6d48deb0063ad494602fc1	-1273.347778320312	1811.544649666306	local	general	400	cuda	ok		82f08c6bb611b9905a9cc9c106d9ebbb9b71eee52f14989c0d31b72d018ff5ad	109774	/home/bfl-pcf/VA Suite/uploads-dev/cce4fe07-ad6d-48de-b006-3ad494602fc1.JPEG
708	ILSVRC2012_val_00041179.JPEG	79e9f52617df4582a56ca7e87d239f71	-615.106811523438	495.062839508115	local	general	400	cuda	ok		d5582e0fc7b5752ebbd47dfa6a67364d6d45654a7d41b308b3e4b1405d7f9476	130566	/home/bfl-pcf/VA Suite/uploads-dev/79e9f526-17df-4582-a56c-a7e87d239f71.JPEG
709	ILSVRC2012_val_00041239.JPEG	7ebf58eb548d4051a73e7c9803cff6b9	-589.884704589844	444.618610294598	local	general	400	cuda	ok		eb729228f744402a40ddb8b78c0750f3d5672768946750b8f7cde88b5174a5c2	93437	/home/bfl-pcf/VA Suite/uploads-dev/7ebf58eb-548d-4051-a73e-7c9803cff6b9.JPEG
710	ILSVRC2012_val_00041161.JPEG	5600188237aa46f8a78d022a3b316a84	-741.412597656250	747.674405587895	local	general	400	cuda	ok		758127e8dc834d72f62f53b57da5d8f3a83dddb7d1a993c0cefedd59eb4d7b77	160013	/home/bfl-pcf/VA Suite/uploads-dev/56001882-37aa-46f8-a78d-022a3b316a84.JPEG
711	ILSVRC2012_val_00041149.JPEG	8475c071414646c29b760e3883ca3bb1	-1018.660888671875	1302.170933058733	local	general	400	cuda	ok		f5986c42a88b810e368f26f8b1cd393dece0f2d3d816a2fbee0ba4a36cb06cb6	12756	/home/bfl-pcf/VA Suite/uploads-dev/8475c071-4146-46c2-9b76-0e3883ca3bb1.JPEG
712	ILSVRC2012_val_00041142.JPEG	e5e473fa03cb44489916ef4c70294c1c	-1526.534912109375	2317.919030098259	local	general	400	cuda	ok		fac052a34fcab98251842eaf596c9b458ffe5af3cbcb284c0ba8639b1f2492ac	20491	/home/bfl-pcf/VA Suite/uploads-dev/e5e473fa-03cb-4448-9916-ef4c70294c1c.JPEG
713	ILSVRC2012_val_00041120.JPEG	685b65b1a5f4458a859751193b9c4d5f	-1116.962646484375	1498.774441075875	local	general	400	cuda	ok		d364e0177276e06a0f6e95cf844fb28507f0b26977ba0e900aaf4f5ebb6dc0f6	173139	/home/bfl-pcf/VA Suite/uploads-dev/685b65b1-a5f4-458a-8597-51193b9c4d5f.JPEG
714	ILSVRC2012_val_00041117.JPEG	1fb93c5b49104a9fa8ff5cc70f6cea9c	-1404.119018554688	2073.087084300409	local	general	400	cuda	ok		0e21e9655aceb475eb616755f96974a001b9ffb0b8e1634d8394648a8d7dc893	97035	/home/bfl-pcf/VA Suite/uploads-dev/1fb93c5b-4910-4a9f-a8ff-5cc70f6cea9c.JPEG
715	ILSVRC2012_val_00041099.JPEG	5154a6e652e4491187a070457a1e2210	-844.465209960938	953.779563060471	local	general	400	cuda	ok		eac481df9848829b845b5e8883e7ccf318f1e5439e99e2c01c7d4b5a778e16d5	139641	/home/bfl-pcf/VA Suite/uploads-dev/5154a6e6-52e4-4911-87a0-70457a1e2210.JPEG
716	ILSVRC2012_val_00041090.JPEG	2c00622332534b4583776462d1b95ece	-1042.482299804688	1349.813708171729	local	general	400	cuda	ok		c69fbfff5607d844e2dba0969423532ef2ff47bc4d502471ff0298757b6e2519	41550	/home/bfl-pcf/VA Suite/uploads-dev/2c006223-3253-4b45-8377-6462d1b95ece.JPEG
717	ILSVRC2012_val_00041084.JPEG	1b1a65b4e91247fa8bdcd73332d40287	-1291.526611328125	1847.902460892743	local	general	400	cuda	ok		11c70bc195c6c11f530b72e60e9b441c39214eb39a4e7bb17b4fdd7973ec94f6	174699	/home/bfl-pcf/VA Suite/uploads-dev/1b1a65b4-e912-47fa-8bdc-d73332d40287.JPEG
718	ILSVRC2012_val_00041075.JPEG	8be39d616de4427d8e11506ffd649722	-942.092773437500	1149.034754606197	local	general	400	cuda	ok		426601425088a988716c1fd7b3fa0865e77803d69a57e9feb918bdc944d7da3c	149526	/home/bfl-pcf/VA Suite/uploads-dev/8be39d61-6de4-427d-8e11-506ffd649722.JPEG
719	ILSVRC2012_val_00041073.JPEG	bb3f920bc35545adb320e9d371fe6993	-993.388549804688	1251.626249913374	local	general	400	cuda	ok		e2d7d487dd0f02d639b31dbf9217e853998a0593a1e765b276559bec3bca449c	110966	/home/bfl-pcf/VA Suite/uploads-dev/bb3f920b-c355-45ad-b320-e9d371fe6993.JPEG
720	ILSVRC2012_val_00041064.JPEG	3c312ce310694fca89fa2382846ca978	-954.361206054688	1173.571580793941	local	general	400	cuda	ok		e9341a042fc213bb029c2e747dfd1663655b52877715188b371cfa2154699f95	201555	/home/bfl-pcf/VA Suite/uploads-dev/3c312ce3-1069-4fca-89fa-2382846ca978.JPEG
721	ILSVRC2012_val_00041059.JPEG	10d702cf607046e39a498f0c2f8b881f	-724.351440429688	713.552031375526	local	general	400	cuda	ok		bc9b8ce8500df5fe34d37f5004301a16386b6d8f90576d622daf70d6d0268814	127926	/home/bfl-pcf/VA Suite/uploads-dev/10d702cf-6070-46e3-9a49-8f0c2f8b881f.JPEG
722	ILSVRC2012_val_00041055.JPEG	446b0c3e0ed441f59b110d778e361945	-825.463012695312	915.775200325766	local	general	400	cuda	ok		ebafaa47424bc4ded61a30bd9c86b7761b67eef84703fcd9726da87d27b73fa8	118184	/home/bfl-pcf/VA Suite/uploads-dev/446b0c3e-0ed4-41f5-9b11-0d778e361945.JPEG
723	ILSVRC2012_val_00041052.JPEG	ac877a9a1c4546b78d6698d997c3ba90	-901.811401367188	1068.471908092630	local	general	400	cuda	ok		f66f41942dc9311a66f3735e0d2764a8706a007ebaa5416e7b749e6e8006d9d5	133871	/home/bfl-pcf/VA Suite/uploads-dev/ac877a9a-1c45-46b7-8d66-98d997c3ba90.JPEG
724	ILSVRC2012_val_00041050.JPEG	e0af175cd97a4ba6b71c41e0bf78ac07	-958.952270507812	1182.753658013084	local	general	400	cuda	ok		6c33e4c629f6d40a51e8b72381079ca51c9ceaf98bac2c6f5f7c967f0c08ca88	132849	/home/bfl-pcf/VA Suite/uploads-dev/e0af175c-d97a-4ba6-b71c-41e0bf78ac07.JPEG
725	ILSVRC2012_val_00041049.JPEG	f0d25b5f395b49bdaf559e7ec90fd83e	-875.995117187500	1016.839344495416	local	general	400	cuda	ok		6735e0b19784976e448b2a099b4324fac73453a55ff157bc10a157c6e0f677a0	118210	/home/bfl-pcf/VA Suite/uploads-dev/f0d25b5f-395b-49bd-af55-9e7ec90fd83e.JPEG
726	ILSVRC2012_val_00041044.JPEG	20a99712ab214b6cb0f29eb39033cc71	-812.189331054688	889.227831634285	local	general	400	cuda	ok		bf71975787f9216c7ab3358db56e3ac1f09d098e9b1fc23ccde0275a62ea0962	66505	/home/bfl-pcf/VA Suite/uploads-dev/20a99712-ab21-4b6c-b0f2-9eb39033cc71.JPEG
727	ILSVRC2012_val_00041042.JPEG	fe7d4a1cccfa467f95a81a6668e43ede	-1058.281127929688	1381.411396060372	local	general	400	cuda	ok		fb5c3bd9539c4d3f30c7f02a75edfbfd50b17701bc2d10dc7e6823da5e7611b4	122429	/home/bfl-pcf/VA Suite/uploads-dev/fe7d4a1c-ccfa-467f-95a8-1a6668e43ede.JPEG
728	ILSVRC2012_val_00041041.JPEG	45f891c17d74425cb8c5f373cdc1345c	-919.397949218750	1103.645023876394	local	general	400	cuda	ok		1acb0c3bb8f2511c8f29781244df25f8bcafc7640a9a6ffd17a303e21de22708	188001	/home/bfl-pcf/VA Suite/uploads-dev/45f891c1-7d74-425c-b8c5-f373cdc1345c.JPEG
729	ILSVRC2012_val_00041037.JPEG	191266d6c0604c62a9c45254a3acf40b	-690.936035156250	646.721196929589	local	general	400	cuda	ok		a53e6379661ff4a3e5147ee5f10b0857b967cf639010512dba91a3ba1754d45d	244123	/home/bfl-pcf/VA Suite/uploads-dev/191266d6-c060-4c62-a9c4-5254a3acf40b.JPEG
730	ILSVRC2012_val_00041028.JPEG	72331438a68347499059d792c486f206	-972.027587890625	1208.904387168819	local	general	400	cuda	ok		b74a8e1dfc79ff2e2ab3d24e1527b30e16fb6032241baaf3318e13c272734f8f	200142	/home/bfl-pcf/VA Suite/uploads-dev/72331438-a683-4749-9059-d792c486f206.JPEG
731	ILSVRC2012_val_00041021.JPEG	0cd9b59b7e034b80ab03781dbcc6036a	-1002.054687500000	1268.958527421637	local	general	400	cuda	ok		d47d8c4314abbcf4bac68e2d8e6253f3423e55beeb38283be01621ee211dbb1f	186638	/home/bfl-pcf/VA Suite/uploads-dev/0cd9b59b-7e03-4b80-ab03-781dbcc6036a.JPEG
732	ILSVRC2012_val_00041019.JPEG	122187a8a7a84ac697b211f4b10f126b	-943.624267578125	1152.097781095654	local	general	400	cuda	ok		37a5c3e82b9f33ea0b136764f694d430173a2806d70e21a8b28e55165bf53636	95535	/home/bfl-pcf/VA Suite/uploads-dev/122187a8-a7a8-4ac6-97b2-11f4b10f126b.JPEG
733	ILSVRC2012_val_00041014.JPEG	254a5aad192243f7af0559d1d6f80f43	-1061.573120117188	1387.995362656788	local	general	400	cuda	ok		4feb39e3e970645d8095f2a85dc0bb813f69489deca27f5995fa4c54a8e36736	172432	/home/bfl-pcf/VA Suite/uploads-dev/254a5aad-1922-43f7-af05-59d1d6f80f43.JPEG
734	ILSVRC2012_val_00041011.JPEG	cb1df414e44a429880656d63ba225aff	-1568.876098632812	2402.601425083718	local	general	400	cuda	ok		aa538b1aba2803222e42a1ca24a72cb131dac4e6026917bf54be440e85acdae8	152062	/home/bfl-pcf/VA Suite/uploads-dev/cb1df414-e44a-4298-8065-6d63ba225aff.JPEG
735	ILSVRC2012_val_00040971.JPEG	d85a214e405b436cb4ffe1810518dd9e	-964.656005859375	1194.161147639170	local	general	400	cuda	ok		df32db504cb4ba5c156a984569e96f7028dcff9237ef9e7808ce8fa1e185bc3f	45197	/home/bfl-pcf/VA Suite/uploads-dev/d85a214e-405b-436c-b4ff-e1810518dd9e.JPEG
736	ILSVRC2012_val_00040970.JPEG	d0aca7878bf447af966659ef509673b4	-1022.567138671875	1309.983562701382	local	general	400	cuda	ok		63db7ec7a9ca1f5293cfc14a13897b595f85601ef8167d81e1ced4f2801bed3e	93585	/home/bfl-pcf/VA Suite/uploads-dev/d0aca787-8bf4-47af-9666-59ef509673b4.JPEG
737	ILSVRC2012_val_00040963.JPEG	b27e08a0dc0b48e1b1219a651640a564	-1165.783325195312	1596.415888810312	local	general	400	cuda	ok		007d179b5d1854255639bc384f1232fa1157c11fc8d460fe18ed565dfb790f00	74916	/home/bfl-pcf/VA Suite/uploads-dev/b27e08a0-dc0b-48e1-b121-9a651640a564.JPEG
738	ILSVRC2012_val_00040962.JPEG	188ffd5647884d0fa2a231eddc9d4b30	-875.589843750000	1016.028878732035	local	general	400	cuda	ok		8d8759f834408bdcca531586820e82118db8eb4ebae54838f14ea7f8e7678a0c	100306	/home/bfl-pcf/VA Suite/uploads-dev/188ffd56-4788-4d0f-a2a2-31eddc9d4b30.JPEG
739	ILSVRC2012_val_00040936.JPEG	84cfa6a41ffa4406b658446ece19a4d1	-965.110595703125	1195.070372795002	local	general	400	cuda	ok		7fff7f1b7699abde3d9f4cc548f77127755d47f0436d87822aad56851b997831	148982	/home/bfl-pcf/VA Suite/uploads-dev/84cfa6a4-1ffa-4406-b658-446ece19a4d1.JPEG
740	ILSVRC2012_val_00040918.JPEG	0902f440196144beb59f313dedc93d52	-1007.774291992188	1280.397767585760	local	general	400	cuda	ok		dc72aaff6568b8ed15ffc869f2677daa4027e3e85da306702b02c92daaed6745	31760	/home/bfl-pcf/VA Suite/uploads-dev/0902f440-1961-44be-b59f-313dedc93d52.JPEG
741	ILSVRC2012_val_00040902.JPEG	0db953d8a2514bd2b85fe9a6616b0910	-1255.310668945312	1775.470597922234	local	general	400	cuda	ok		4f3d0c7d2df6a9f165f850a8842bec6cba6d50f930ab58b09abe9ea1397ad753	33963	/home/bfl-pcf/VA Suite/uploads-dev/0db953d8-a251-4bd2-b85f-e9a6616b0910.JPEG
742	ILSVRC2012_val_00040898.JPEG	3cea280891e4497582df2e073975937b	-801.288513183594	867.426238811055	local	general	400	cuda	ok		b16aa7f7ee483899f0da2d394b2e5bf5460f576e39ae70ecbc7ce3f1f755c31a	133889	/home/bfl-pcf/VA Suite/uploads-dev/3cea2808-91e4-4975-82df-2e073975937b.JPEG
743	ILSVRC2012_val_00040889.JPEG	e7e297ad1996473f92ebc49499ad5196	-757.317504882812	779.484121813497	local	general	400	cuda	ok		08ef0333ffdbf81131b4c255c1fc0006313a12a646abe0669006dbe4b3c9eb17	65212	/home/bfl-pcf/VA Suite/uploads-dev/e7e297ad-1996-473f-92eb-c49499ad5196.JPEG
744	ILSVRC2012_val_00040883.JPEG	09fca1f3939e4072a8e2efbd89f56c7c	-1015.201416015625	1295.251939032460	local	general	400	cuda	ok		0fc42c53e4709703c0d4482af655b46afd68632f86c0b026fc9b2d770b9d7e41	542503	/home/bfl-pcf/VA Suite/uploads-dev/09fca1f3-939e-4072-a8e2-efbd89f56c7c.JPEG
745	ILSVRC2012_val_00040869.JPEG	e24edf974cbd4d9b9042115f9e9192cc	-863.004394531250	990.858040088846	local	general	400	cuda	ok		3b55461ffa074bf1204bb8788f40a3634dedd6024f95c18bfe5f7792e08e62ea	151614	/home/bfl-pcf/VA Suite/uploads-dev/e24edf97-4cbd-4d9b-9042-115f9e9192cc.JPEG
746	ILSVRC2012_val_00040860.JPEG	f682700a2a6d48ee8f5ede66c6c7f681	-1161.550903320312	1587.950931821382	local	general	400	cuda	ok		9d99532f56219fffd153348b6e1b059ce95e1408ed0d27802937f576d9446416	129370	/home/bfl-pcf/VA Suite/uploads-dev/f682700a-2a6d-48ee-8f5e-de66c6c7f681.JPEG
747	ILSVRC2012_val_00040850.JPEG	5c8a6a25161445298a5768d651578960	-943.835327148438	1152.519926558307	local	general	400	cuda	ok		48553d5302c02215567bada1600a2afe31290b44c550d381161d2860a4bbb728	160443	/home/bfl-pcf/VA Suite/uploads-dev/5c8a6a25-1614-4529-8a57-68d651578960.JPEG
